percent,code,user,ratio
50,B1,corning-5-user,0.7076947204
50,B1,corning-6-user,0.9641350344
50,B1,corning-7-user,0.8267710378
50,B1,corning-8-user,0.9848701453
50,B2,corning-1-user,0.6708333687
50,B2,corning-2-user,0.5994098721
50,B2,corning-3-user,0.6417549639
50,B2,corning-4-user,0.7314783828
50,B2,corning-5-user,0.6638295761
50,B2,corning-6-user,0.9254232164
50,B2,corning-7-user,0.869070841
50,B2,corning-8-user,0.9838566223
50,B3,corning-1-user,0.8136899636
50,B3,corning-2-user,0.7031977368
50,B3,corning-3-user,0.5292379215
50,B3,corning-4-user,1
50,B3,corning-5-user,1
50,B3,corning-6-user,1
50,B3,corning-7-user,1
50,B3,corning-8-user,0.7714482031
50,B4,corning-1-user,0.7106241067
50,B4,corning-2-user,0.7106241067
50,B4,corning-3-user,0.7106241067
50,B4,corning-4-user,0.7106241067
50,B4,corning-5-user,0.7106241067
50,B4,corning-6-user,0.8968831119
50,B4,corning-7-user,0.7789121137
50,B4,corning-8-user,0.8431710093
50,B5,corning-1-user,0.7211628706
50,B5,corning-2-user,0.7184162646
50,B5,corning-3-user,0.693706422
50,B5,corning-4-user,0.7679023635
50,B5,corning-5-user,0.775324748
50,B5,corning-6-user,0.8012635102
50,B5,corning-7-user,0.8138628027
50,B5,corning-8-user,0.8510697986
