percent,code,user,ratio
50,B1,corning-7-user,0.8518787176
50,B1,corning-8-user,1
50,B2,corning-1-user,0.5994098721
50,B2,corning-2-user,0.6242235879
50,B2,corning-3-user,0.6726064589
50,B2,corning-4-user,0.692253271
50,B2,corning-5-user,0.7663665081
50,B2,corning-6-user,0.8771412899
50,B2,corning-7-user,0.8837753505
50,B2,corning-8-user,0.985968577
50,B3,corning-1-user,0.7420940559
50,B3,corning-2-user,0.6351238837
50,B3,corning-3-user,0.5300528696
50,B3,corning-4-user,0.982482117
50,B3,corning-5-user,1
50,B3,corning-6-user,1
50,B3,corning-7-user,1
50,B3,corning-8-user,0.8782978851
50,B4,corning-1-user,0.6915476274
50,B4,corning-2-user,0.6915476274
50,B4,corning-3-user,0.6915476274
50,B4,corning-4-user,0.7293384444
50,B4,corning-5-user,0.7350303726
50,B4,corning-6-user,0.8046075085
50,B4,corning-7-user,0.8318762413
50,B4,corning-8-user,0.8944936819
50,B5,corning-1-user,0.7055338087
50,B5,corning-2-user,0.7018628962
50,B5,corning-3-user,0.6722897835
50,B5,corning-4-user,0.756926582
50,B5,corning-5-user,0.7753981233
50,B5,corning-6-user,0.8101969919
50,B5,corning-7-user,0.8318762413
50,B5,corning-8-user,0.8894301224
